StandardizedID,CD01,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017
CD01,0.0,1.1762495504067039,0.3973462747874177,2.3552981618518603,1.2054957322207795,1.4434680822769137,1.268310116601112,1.0162957096052203,1.645238148206194,0.9618626291897613,1.3412199046468989,1.8189023461449645,0.5686392122609061,0.7164621204450707,1.6484132932041522,2.046826330500012,0.9620208031705689,2.277416588507648
C001,1.1762495504067039,0.0,1.5025728908137927,2.7790892774326497,1.5074042575890354,0.773840743691152,1.5396275561288149,2.1175540069662184,2.2128076995986357,2.064069146917709,0.5934057445805521,2.565280299708445,1.0653017296993021,0.6992319641132496,1.2475083880727231,1.8088904696235275,0.23158263134385473,1.669101449441408
C002,0.3973462747874177,1.5025728908137927,0.0,2.5870999230145535,1.5366596875111433,1.838239297520272,1.1372958123134125,0.6283173050529921,1.86528685151636,0.9098470274669228,1.5447586960306636,1.9526588641388338,0.6054363720055008,1.1121807960926247,2.042062457333493,2.005922939261602,1.3068492731851142,2.345129305163559
C003,2.3552981618518603,2.7790892774326497,2.5870999230145535,0.0,1.2856594075277412,2.2016954272440037,3.6228192714390235,2.894347717564294,0.7215537160633411,1.9079385594922607,3.305142124525325,0.8393890040991897,2.9040408484391302,2.1507648411731886,1.7863127014677602,4.334915310392068,2.5974850805350203,4.398524076186749
C004,1.2054957322207795,1.5074042575890354,1.5366596875111433,1.2856594075277412,0.0,1.0609133717767598,2.4224239154931952,2.0291594428573108,0.7223946669916852,1.2743264398203218,2.018986491761792,1.135310510460352,1.695588200467267,0.8650742479158482,0.8436631924711951,3.070143340326642,1.315415178759222,3.1114908018201386
C005,1.4434680822769137,0.773840743691152,1.838239297520272,2.2016954272440037,1.0609133717767598,0.0,2.228478634973211,2.459861242546734,1.7713837836546502,2.068195296483803,1.3657087496282305,2.19660144686014,1.6151679908531549,0.7270337382079818,0.4908271260070347,2.5824217923827244,0.7403022768999521,2.416873710853015
C006,1.268310116601112,1.5396275561288149,1.1372958123134125,3.6228192714390235,2.4224239154931952,2.228478634973211,0.0,1.3553955331978307,2.914285008876624,2.0454191705190916,1.1403381030521498,3.0653267289191657,0.7265912246871558,1.6683333055018446,2.615892876779458,0.905320454096283,1.4916418358652206,1.3941138302160139
C007,1.0162957096052203,2.1175540069662184,0.6283173050529921,2.894347717564294,2.0291594428573108,2.459861242546734,1.3553955331978307,0.0,2.1877242360467006,1.0005058502281816,2.083197429826641,2.1456175237045207,1.1214114684102998,1.7323838861217915,2.631593636437181,2.25868395798205,1.9300201816587914,2.7197060998224014
C008,1.645238148206194,2.2128076995986357,1.86528685151636,0.7215537160633411,0.7223946669916852,1.7713837836546502,2.914285008876624,2.1877242360467006,0.0,1.222446524800843,2.690746384697333,0.46021902507916695,2.2028153787462847,1.5367758017606834,1.4697541626656052,3.6552776865000296,2.0081711858869586,3.767290723390902
C009,0.9618626291897613,2.064069146917709,0.9098470274669228,1.9079385594922607,1.2743264398203218,2.068195296483803,2.0454191705190916,1.0005058502281816,1.222446524800843,0.0,2.302002473986375,1.1448803489524884,1.4675409454237662,1.4306477642969808,2.054940687924883,2.9144594483308173,1.8339829620862718,3.2181271392475037
